pdb_id,title,journal,authors,doi,pmid,got_paper
7ND7,The antigenic anatomy of SARS-CoV-2 receptor binding domain.,Cell,"['Dejnirattisai, W.', 'Zhou, D.', 'Ginn, H.M.', 'Duyvesteyn, H.M.E.', 'Supasa, P.', 'Case, J.B.', 'Zhao, Y.', 'Walter, T.S.', 'Mentzer, A.J.', 'Liu, C.', 'Wang, B.', 'Paesen, G.C.', 'Slon-Campos, J.', 'Lopez-Camacho, C.', 'Kafai, N.M.', 'Bailey, A.L.', 'Chen, R.E.', 'Ying, B.', 'Thompson, C.', 'Bolton, J.', 'Fyfe, A.', 'Gupta, S.', 'Tan, T.K.', 'Gilbert-Jaramillo, J.', 'James, W.', 'Knight, M.', 'Carroll, M.W.', 'Skelly, D.', 'Dold, C.', 'Peng, Y.', 'Levin, R.', 'Dong, T.', 'Pollard, A.J.', 'Knight, J.C.', 'Klenerman, P.', 'Temperton, N.', 'Hall, D.R.', 'Williams, M.A.', 'Paterson, N.G.', 'Bertram, F.K.R.', 'Siebert, C.A.', 'Clare, D.K.', 'Howe, A.', 'Radecke, J.', 'Song, Y.', 'Townsend, A.R.', 'Huang, K.A.', 'Fry, E.E.', 'Mongkolsapaya, J.', 'Diamond, M.S.', 'Ren, J.', 'Stuart, D.I.', 'Screaton, G.R.']",10.1016/j.cell.2021.02.032,33756110.0,True
7ND8,The antigenic anatomy of SARS-CoV-2 receptor binding domain.,Cell,"['Dejnirattisai, W.', 'Zhou, D.', 'Ginn, H.M.', 'Duyvesteyn, H.M.E.', 'Supasa, P.', 'Case, J.B.', 'Zhao, Y.', 'Walter, T.S.', 'Mentzer, A.J.', 'Liu, C.', 'Wang, B.', 'Paesen, G.C.', 'Slon-Campos, J.', 'Lopez-Camacho, C.', 'Kafai, N.M.', 'Bailey, A.L.', 'Chen, R.E.', 'Ying, B.', 'Thompson, C.', 'Bolton, J.', 'Fyfe, A.', 'Gupta, S.', 'Tan, T.K.', 'Gilbert-Jaramillo, J.', 'James, W.', 'Knight, M.', 'Carroll, M.W.', 'Skelly, D.', 'Dold, C.', 'Peng, Y.', 'Levin, R.', 'Dong, T.', 'Pollard, A.J.', 'Knight, J.C.', 'Klenerman, P.', 'Temperton, N.', 'Hall, D.R.', 'Williams, M.A.', 'Paterson, N.G.', 'Bertram, F.K.R.', 'Siebert, C.A.', 'Clare, D.K.', 'Howe, A.', 'Radecke, J.', 'Song, Y.', 'Townsend, A.R.', 'Huang, K.A.', 'Fry, E.E.', 'Mongkolsapaya, J.', 'Diamond, M.S.', 'Ren, J.', 'Stuart, D.I.', 'Screaton, G.R.']",10.1016/j.cell.2021.02.032,33756110.0,True
7ND9,The antigenic anatomy of SARS-CoV-2 receptor binding domain.,Cell,"['Dejnirattisai, W.', 'Zhou, D.', 'Ginn, H.M.', 'Duyvesteyn, H.M.E.', 'Supasa, P.', 'Case, J.B.', 'Zhao, Y.', 'Walter, T.S.', 'Mentzer, A.J.', 'Liu, C.', 'Wang, B.', 'Paesen, G.C.', 'Slon-Campos, J.', 'Lopez-Camacho, C.', 'Kafai, N.M.', 'Bailey, A.L.', 'Chen, R.E.', 'Ying, B.', 'Thompson, C.', 'Bolton, J.', 'Fyfe, A.', 'Gupta, S.', 'Tan, T.K.', 'Gilbert-Jaramillo, J.', 'James, W.', 'Knight, M.', 'Carroll, M.W.', 'Skelly, D.', 'Dold, C.', 'Peng, Y.', 'Levin, R.', 'Dong, T.', 'Pollard, A.J.', 'Knight, J.C.', 'Klenerman, P.', 'Temperton, N.', 'Hall, D.R.', 'Williams, M.A.', 'Paterson, N.G.', 'Bertram, F.K.R.', 'Siebert, C.A.', 'Clare, D.K.', 'Howe, A.', 'Radecke, J.', 'Song, Y.', 'Townsend, A.R.', 'Huang, K.A.', 'Fry, E.E.', 'Mongkolsapaya, J.', 'Diamond, M.S.', 'Ren, J.', 'Stuart, D.I.', 'Screaton, G.R.']",10.1016/j.cell.2021.02.032,33756110.0,True
7NDB,The antigenic anatomy of SARS-CoV-2 receptor binding domain.,Cell,"['Dejnirattisai, W.', 'Zhou, D.', 'Ginn, H.M.', 'Duyvesteyn, H.M.E.', 'Supasa, P.', 'Case, J.B.', 'Zhao, Y.', 'Walter, T.S.', 'Mentzer, A.J.', 'Liu, C.', 'Wang, B.', 'Paesen, G.C.', 'Slon-Campos, J.', 'Lopez-Camacho, C.', 'Kafai, N.M.', 'Bailey, A.L.', 'Chen, R.E.', 'Ying, B.', 'Thompson, C.', 'Bolton, J.', 'Fyfe, A.', 'Gupta, S.', 'Tan, T.K.', 'Gilbert-Jaramillo, J.', 'James, W.', 'Knight, M.', 'Carroll, M.W.', 'Skelly, D.', 'Dold, C.', 'Peng, Y.', 'Levin, R.', 'Dong, T.', 'Pollard, A.J.', 'Knight, J.C.', 'Klenerman, P.', 'Temperton, N.', 'Hall, D.R.', 'Williams, M.A.', 'Paterson, N.G.', 'Bertram, F.K.R.', 'Siebert, C.A.', 'Clare, D.K.', 'Howe, A.', 'Radecke, J.', 'Song, Y.', 'Townsend, A.R.', 'Huang, K.A.', 'Fry, E.E.', 'Mongkolsapaya, J.', 'Diamond, M.S.', 'Ren, J.', 'Stuart, D.I.', 'Screaton, G.R.']",10.1016/j.cell.2021.02.032,33756110.0,True
7NDD,The antigenic anatomy of SARS-CoV-2 receptor binding domain.,Cell,"['Dejnirattisai, W.', 'Zhou, D.', 'Ginn, H.M.', 'Duyvesteyn, H.M.E.', 'Supasa, P.', 'Case, J.B.', 'Zhao, Y.', 'Walter, T.S.', 'Mentzer, A.J.', 'Liu, C.', 'Wang, B.', 'Paesen, G.C.', 'Slon-Campos, J.', 'Lopez-Camacho, C.', 'Kafai, N.M.', 'Bailey, A.L.', 'Chen, R.E.', 'Ying, B.', 'Thompson, C.', 'Bolton, J.', 'Fyfe, A.', 'Gupta, S.', 'Tan, T.K.', 'Gilbert-Jaramillo, J.', 'James, W.', 'Knight, M.', 'Carroll, M.W.', 'Skelly, D.', 'Dold, C.', 'Peng, Y.', 'Levin, R.', 'Dong, T.', 'Pollard, A.J.', 'Knight, J.C.', 'Klenerman, P.', 'Temperton, N.', 'Hall, D.R.', 'Williams, M.A.', 'Paterson, N.G.', 'Bertram, F.K.R.', 'Siebert, C.A.', 'Clare, D.K.', 'Howe, A.', 'Radecke, J.', 'Song, Y.', 'Townsend, A.R.', 'Huang, K.A.', 'Fry, E.E.', 'Mongkolsapaya, J.', 'Diamond, M.S.', 'Ren, J.', 'Stuart, D.I.', 'Screaton, G.R.']",10.1016/j.cell.2021.02.032,33756110.0,True
1C12,Insight into odorant perception: the crystal structure and binding characteristics of antibody fragments directed against the musk odorant traseolide.,J.Mol.Biol.,"['Langedijk, A.C.', 'Spinelli, S.', 'Anguille, C.', 'Hermans, P.', 'Nederlof, J.', 'Butenandt, J.', 'Honegger, A.', 'Cambillau, C.', 'Pluckthun, A.']",10.1006/jmbi.1999.3101,10525411.0,False
7A25,"Selection, biophysical and structural analysis of synthetic nanobodies that effectively neutralize SARS-CoV-2.",Nat Commun,"['Custodio, T.F.', 'Das, H.', 'Sheward, D.J.', 'Hanke, L.', 'Pazicky, S.', 'Pieprzyk, J.', 'Sorgenfrei, M.', 'Schroer, M.A.', 'Gruzinov, A.Y.', 'Jeffries, C.M.', 'Graewert, M.A.', 'Svergun, D.I.', 'Dobrev, N.', 'Remans, K.', 'Seeger, M.A.', 'McInerney, G.M.', 'Murrell, B.', 'Hallberg, B.M.', 'Low, C.']",10.1038/s41467-020-19204-y,33149112.0,True
7B14,Structure-guided multivalent nanobodies block SARS-CoV-2 infection and suppress mutational escape.,Science,"['Koenig, P.A.', 'Das, H.', 'Liu, H.', 'Kummerer, B.M.', 'Gohr, F.N.', 'Jenster, L.M.', 'Schiffelers, L.D.J.', 'Tesfamariam, Y.M.', 'Uchima, M.', 'Wuerth, J.D.', 'Gatterdam, K.', 'Ruetalo, N.', 'Christensen, M.H.', 'Fandrey, C.I.', 'Normann, S.', 'Todtmann, J.M.P.', 'Pritzl, S.', 'Hanke, L.', 'Boos, J.', 'Yuan, M.', 'Zhu, X.', 'Schmid-Burgk, J.L.', 'Kato, H.', 'Schindler, M.', 'Wilson, I.A.', 'Geyer, M.', 'Ludwig, K.U.', 'Hallberg, B.M.', 'Wu, N.C.', 'Schmidt, F.I.']",10.1126/science.abe6230,33436526.0,True
7C8W,A synthetic nanobody targeting RBD protects hamsters from SARS-CoV-2 infection.,Nat Commun,"['Li, T.', 'Cai, H.', 'Yao, H.', 'Zhou, B.', 'Zhang, N.', 'van Vlissingen, M.F.', 'Kuiken, T.', 'Han, W.', 'GeurtsvanKessel, C.H.', 'Gong, Y.', 'Zhao, Y.', 'Shen, Q.', 'Qin, W.', 'Tian, X.X.', 'Peng, C.', 'Lai, Y.', 'Wang, Y.', 'Hutter, C.A.J.', 'Kuo, S.M.', 'Bao, J.', 'Liu, C.', 'Wang, Y.', 'Richard, A.S.', 'Raoul, H.', 'Lan, J.', 'Seeger, M.A.', 'Cong, Y.', 'Rockx, B.', 'Wong, G.', 'Bi, Y.', 'Lavillette, D.', 'Li, D.']",10.1038/s41467-021-24905-z,34330908.0,True
7KGK,Structures of synthetic nanobody-SARS-CoV-2 receptor-binding domain complexes reveal distinct sites of interaction.,J.Biol.Chem.,"['Ahmad, J.', 'Jiang, J.', 'Boyd, L.F.', 'Zeher, A.', 'Huang, R.', 'Xia, D.', 'Natarajan, K.', 'Margulies, D.H.']",10.1016/j.jbc.2021.101202,34537245.0,True
7KKL,An ultrapotent synthetic nanobody neutralizes SARS-CoV-2 by stabilizing inactive Spike.,Science,"['Schoof, M.', 'Faust, B.', 'Saunders, R.A.', 'Sangwan, S.', 'Rezelj, V.', 'Hoppe, N.', 'Boone, M.', 'Billesbolle, C.B.', 'Puchades, C.', 'Azumaya, C.M.', 'Kratochvil, H.T.', 'Zimanyi, M.', 'Deshpande, I.', 'Liang, J.', 'Dickinson, S.', 'Nguyen, H.C.', 'Chio, C.M.', 'Merz, G.E.', 'Thompson, M.C.', 'Diwanji, D.', 'Schaefer, K.', 'Anand, A.A.', 'Dobzinski, N.', 'Zha, B.S.', 'Simoneau, C.R.', 'Leon, K.', 'White, K.M.', 'Chio, U.S.', 'Gupta, M.', 'Jin, M.', 'Li, F.', 'Liu, Y.', 'Zhang, K.', 'Bulkley, D.', 'Sun, M.', 'Smith, A.M.', 'Rizo, A.N.', 'Moss, F.', 'Brilot, A.F.', 'Pourmal, S.', 'Trenker, R.', 'Pospiech, T.', 'Gupta, S.', 'Barsi-Rhyne, B.', 'Belyy, V.', 'Barile-Hill, A.W.', 'Nock, S.', 'Liu, Y.', 'Krogan, N.J.', 'Ralston, C.Y.', 'Swaney, D.L.', 'Garcia-Sastre, A.', 'Ott, M.', 'Vignuzzi, M.', 'QCRG Structural Biology Consortium', 'Walter, P.', 'Manglik, A.']",10.1126/science.abe3255,33154106.0,True
7KM5,The development of Nanosota - 1 as anti-SARS-CoV-2 nanobody drug candidates.,Elife,"['Ye, G.', 'Gallant, J.', 'Zheng, J.', 'Massey, C.', 'Shi, K.', 'Tai, W.', 'Odle, A.', 'Vickers, M.', 'Shang, J.', 'Wan, Y.', 'Du, L.', 'Aihara, H.', 'Perlman, S.', 'LeBeau, A.', 'Li, F.']",10.7554/eLife.64815,34338634.0,True
7KN7,Structure-guided multivalent nanobodies block SARS-CoV-2 infection and suppress mutational escape.,Science,"['Koenig, P.A.', 'Das, H.', 'Liu, H.', 'Kummerer, B.M.', 'Gohr, F.N.', 'Jenster, L.M.', 'Schiffelers, L.D.J.', 'Tesfamariam, Y.M.', 'Uchima, M.', 'Wuerth, J.D.', 'Gatterdam, K.', 'Ruetalo, N.', 'Christensen, M.H.', 'Fandrey, C.I.', 'Normann, S.', 'Todtmann, J.M.P.', 'Pritzl, S.', 'Hanke, L.', 'Boos, J.', 'Yuan, M.', 'Zhu, X.', 'Schmid-Burgk, J.L.', 'Kato, H.', 'Schindler, M.', 'Wilson, I.A.', 'Geyer, M.', 'Ludwig, K.U.', 'Hallberg, B.M.', 'Wu, N.C.', 'Schmidt, F.I.']",10.1126/science.abe6230,33436526.0,True
7LDJ,SARS-CoV-2 receptor binding domain in complex with WNb-2,Proc.Natl.Acad.Sci.USA,"['Pymm, P.', 'Adair, A.', 'Chan, L.J.', 'Cooney, J.P.', 'Mordant, F.L.', 'Allison, C.C.', 'Lopez, E.', 'Haycroft, E.', ""O'Neill, M.T."", 'Tan, L.L.', 'Dietrich, M.H.', 'Drew, D.', 'Doerflinger, M.', 'Dengler, M.', 'Scott, N.E.', 'Wheatley, A.K.', 'Gherardin, N.A.', 'Venugopal, H.', 'Cromer, D.', 'Davenport, M.P.', 'Pickering, R.', 'Godfrey, D.I.', 'Purcell, D.J.', 'Kent, S.J.', 'Chung, A.W.', 'Subbarao, K.', 'Pellegrini, M.', 'Glukhova, A.', 'Tham, W.H.']",10.1073/pnas.210191811,,False
7LX5,Nanobody cocktails potently neutralize SARS-CoV-2 D614G N501Y variant and protect mice.,Proc.Natl.Acad.Sci.USA,"['Pymm, P.', 'Adair, A.', 'Chan, L.J.', 'Cooney, J.P.', 'Mordant, F.L.', 'Allison, C.C.', 'Lopez, E.', 'Haycroft, E.R.', ""O'Neill, M.T."", 'Tan, L.L.', 'Dietrich, M.H.', 'Drew, D.', 'Doerflinger, M.', 'Dengler, M.A.', 'Scott, N.E.', 'Wheatley, A.K.', 'Gherardin, N.A.', 'Venugopal, H.', 'Cromer, D.', 'Davenport, M.P.', 'Pickering, R.', 'Godfrey, D.I.', 'Purcell, D.F.J.', 'Kent, S.J.', 'Chung, A.W.', 'Subbarao, K.', 'Pellegrini, M.', 'Glukhova, A.', 'Tham, W.H.']",10.1073/pnas.2101918118,33893175.0,True
7OAN,A potent SARS-CoV-2 neutralising nanobody shows therapeutic efficacy in the Syrian golden hamster model of COVID-19.,Nat Commun,"['Huo, J.', 'Mikolajek, H.', 'Le Bas, A.', 'Clark, J.J.', 'Sharma, P.', 'Kipar, A.', 'Dormon, J.', 'Norman, C.', 'Weckener, M.', 'Clare, D.K.', 'Harrison, P.J.', 'Tree, J.A.', 'Buttigieg, K.R.', 'Salguero, F.J.', 'Watson, R.', 'Knott, D.', 'Carnell, O.', 'Ngabo, D.', 'Elmore, M.J.', 'Fotheringham, S.', 'Harding, A.', 'Moynie, L.', 'Ward, P.N.', 'Dumoux, M.', 'Prince, T.', 'Hall, Y.', 'Hiscox, J.A.', 'Owen, A.', 'James, W.', 'Carroll, M.W.', 'Stewart, J.P.', 'Naismith, J.H.', 'Owens, R.J.']",10.1038/s41467-021-25480-z,34552091.0,True
6BE2,Structural basis for antibody targeting of the broadly expressed microbial polysaccharide poly-N-acetylglucosamine.,J. Biol. Chem.,"['Soliman, C.', 'Walduck, A.K.', 'Yuriev, E.', 'Richards, J.S.', 'Cywes-Bentley, C.', 'Pier, G.B.', 'Ramsland, P.A.']",10.1074/jbc.RA117.001170,29449370.0,False
7N5H,"A monoclonal antibody that neutralizes SARS-CoV-2 variants, SARS-CoV, and other sarbecoviruses.",Biorxiv,"['Wang, P.', 'Casner, R.G.', 'Nair, M.S.', 'Yu, J.', 'Guo, Y.', 'Wang, M.', 'Chan, J.F.', 'Cerutti, G.', 'Iketani, S.', 'Liu, L.', 'Sheng, Z.', 'Chen, Z.', 'Yuen, K.Y.', 'Kwong, P.D.', 'Huang, Y.', 'Shapiro, L.', 'Ho, D.D.']",10.1101/2021.10.13.464307,34671769.0,True
1JGV,Structural basis for a disfavored elimination reaction in catalytic antibody 1D4.,J.Mol.Biol.,"['Larsen, N.A.', 'Heine, A.', 'Crane, L.', 'Cravatt, B.F.', 'Lerner, R.A.', 'Wilson, I.A.']",10.1006/jmbi.2001.5112,11724535.0,False
3U1S,Structure of HIV-1 gp120 V1/V2 domain with broadly neutralizing antibody PG9.,Nature,"['McLellan, J.S.', 'Pancera, M.', 'Carrico, C.', 'Gorman, J.', 'Julien, J.P.', 'Khayat, R.', 'Louder, R.', 'Pejchal, R.', 'Sastry, M.', 'Dai, K.', ""O'Dell, S."", 'Patel, N.', 'Shahzad-Ul-Hussan, S.', 'Yang, Y.', 'Zhang, B.', 'Zhou, T.', 'Zhu, J.', 'Boyington, J.C.', 'Chuang, G.Y.', 'Diwanji, D.', 'Georgiev, I.', 'Do Kwon, Y.', 'Lee, D.', 'Louder, M.K.', 'Moquin, S.', 'Schmidt, S.D.', 'Yang, Z.Y.', 'Bonsignori, M.', 'Crump, J.A.', 'Kapiga, S.H.', 'Sam, N.E.', 'Haynes, B.F.', 'Burton, D.R.', 'Koff, W.C.', 'Walker, L.M.', 'Phogat, S.', 'Wyatt, R.', 'Orwenyo, J.', 'Wang, L.X.', 'Arthos, J.', 'Bewley, C.A.', 'Mascola, J.R.', 'Nabel, G.J.', 'Schief, W.R.', 'Ward, A.B.', 'Wilson, I.A.', 'Kwong, P.D.']",10.1038/nature10696,22113616.0,False
5CEX,Affinity Maturation of a Potent Family of HIV Antibodies Is Primarily Focused on Accommodating or Avoiding Glycans.,Immunity,"['Garces, F.', 'Lee, J.H.', 'de Val, N.', 'Torrents de la Pena, A.', 'Kong, L.', 'Puchades, C.', 'Hua, Y.', 'Stanfield, R.L.', 'Burton, D.R.', 'Moore, J.P.', 'Sanders, R.W.', 'Ward, A.B.', 'Wilson, I.A.']",10.1016/j.immuni.2015.11.007,26682982.0,False
6B9Z,"Template-Catalyzed, Disulfide Conjugation of Monoclonal Antibodies Using a Natural Amino Acid Tag.",Bioconjug. Chem.,"['King, J.D.', 'Ma, Y.', 'Kuo, Y.C.', 'Bzymek, K.P.', 'Goodstein, L.H.', 'Meyer, K.', 'Moore, R.E.', 'Crow, D.', 'Colcher, D.M.', 'Singh, G.', 'Horne, D.A.', 'Williams, J.C.']",10.1021/acs.bioconjchem.8b00284,29763554.0,False
4BFB,"Mapping the Conformational Space Accessible to Bace2 Using Surface Mutants and Co-Crystals with Fab-Fragments, Fynomers, and Xaperones","Acta Crystallogr.,Sect.D","['Banner, D.W.', 'Gsell, B.', 'Benz, J.', 'Bertschinger, J.', 'Burger, D.', 'Brack, S.', 'Cuppuleri, S.', 'Debulpaep, M.', 'Gast, A.', 'Grabulovski, D.', 'Hennig, M.', 'Hilpert, H.', 'Huber, W.', 'Kuglstatter, A.', 'Kusznir, E.', 'Laeremans, T.', 'Matile, H.', 'Miscenic, C.', 'Rufer, A.', 'Schlatter, D.', 'Steyeart, J.', 'Stihle, M.', 'Thoma, R.', 'Weber, M.', 'Ruf, A.']",10.1107/S0907444913006574,23695257.0,False
7CZX,Structural basis for bivalent binding and inhibition of SARS-CoV-2 infection by human potent neutralizing antibodies.,Cell Res.,"['Yan, R.', 'Wang, R.', 'Ju, B.', 'Yu, J.', 'Zhang, Y.', 'Liu, N.', 'Wang, J.', 'Zhang, Q.', 'Chen, P.', 'Zhou, B.', 'Li, Y.', 'Shen, Y.', 'Zhang, S.', 'Tian, L.', 'Guo, Y.', 'Xia, L.', 'Zhong, X.', 'Cheng, L.', 'Ge, X.', 'Zhao, J.', 'Wang, H.W.', 'Wang, X.', 'Zhang, Z.', 'Zhang, L.', 'Zhou, Q.']",10.1038/s41422-021-00487-9,33731853.0,False
7KZB,Potent SARS-CoV-2 binding and neutralization through maturation of iconic SARS-CoV-1 antibodies.,Mabs,"['Rouet, R.', 'Mazigi, O.', 'Walker, G.J.', 'Langley, D.B.', 'Sobti, M.', 'Schofield, P.', 'Lenthall, H.', 'Jackson, J.', 'Ubiparipovic, S.', 'Henry, J.Y.', 'Abayasingam, A.', 'Burnett, D.', 'Kelleher, A.', 'Brink, R.', 'Bull, R.A.', 'Turville, S.', 'Stewart, A.G.', 'Goodnow, C.C.', 'Rawlinson, W.D.', 'Christ, D.']",10.1080/19420862.2021.1922134,34024246.0,False
5E7B,The Atomic Structure of the Phage Tuc2009 Baseplate Tripod Suggests that Host Recognition Involves Two Different Carbohydrate Binding Modules.,Mbio,"['Legrand, P.', 'Collins, B.', 'Blangy, S.', 'Murphy, J.', 'Spinelli, S.', 'Gutierrez, C.', 'Richet, N.', 'Kellenberger, C.', 'Desmyter, A.', 'Mahony, J.', 'van Sinderen, D.', 'Cambillau, C.']",10.1128/mBio.01781-15,26814179.0,False
5DK3,Structure of full-length human anti-PD1 therapeutic IgG4 antibody pembrolizumab.,Nat.Struct.Mol.Biol.,"['Scapin, G.', 'Yang, X.', 'Prosise, W.W.', 'McCoy, M.', 'Reichert, P.', 'Johnston, J.M.', 'Kashi, R.S.', 'Strickland, C.']",10.1038/nsmb.3129,26595420.0,False
5W9K,Immunogenicity and structures of a rationally designed prefusion MERS-CoV spike antigen.,Proc. Natl. Acad. Sci. U.S.A.,"['Pallesen, J.', 'Wang, N.', 'Corbett, K.S.', 'Wrapp, D.', 'Kirchdoerfer, R.N.', 'Turner, H.L.', 'Cottrell, C.A.', 'Becker, M.M.', 'Wang, L.', 'Shi, W.', 'Kong, W.P.', 'Andres, E.L.', 'Kettenbach, A.N.', 'Denison, M.R.', 'Chappell, J.D.', 'Graham, B.S.', 'Ward, A.B.', 'McLellan, J.S.']",10.1073/pnas.1707304114,28807998.0,False
3CFC,Deeply inverted electron-hole recombination in a luminescent antibody-stilbene complex.,Science,"['Debler, E.W.', 'Kaufmann, G.F.', 'Meijler, M.M.', 'Heine, A.', 'Mee, J.M.', 'Pljevaljcic, G.', 'Di Bilio, A.J.', 'Schultz, P.G.', 'Millar, D.P.', 'Janda, K.D.', 'Wilson, I.A.', 'Gray, H.B.', 'Lerner, R.A.']",10.1126/science.1153445,18309081.0,False
7CZY,Structural basis for bivalent binding and inhibition of SARS-CoV-2 infection by human potent neutralizing antibodies.,Cell Res.,"['Yan, R.', 'Wang, R.', 'Ju, B.', 'Yu, J.', 'Zhang, Y.', 'Liu, N.', 'Wang, J.', 'Zhang, Q.', 'Chen, P.', 'Zhou, B.', 'Li, Y.', 'Shen, Y.', 'Zhang, S.', 'Tian, L.', 'Guo, Y.', 'Xia, L.', 'Zhong, X.', 'Cheng, L.', 'Ge, X.', 'Zhao, J.', 'Wang, H.W.', 'Wang, X.', 'Zhang, Z.', 'Zhang, L.', 'Zhou, Q.']",10.1038/s41422-021-00487-9,33731853.0,False
7D0B,Structural basis for bivalent binding and inhibition of SARS-CoV-2 infection by human potent neutralizing antibodies.,Cell Res.,"['Yan, R.', 'Wang, R.', 'Ju, B.', 'Yu, J.', 'Zhang, Y.', 'Liu, N.', 'Wang, J.', 'Zhang, Q.', 'Chen, P.', 'Zhou, B.', 'Li, Y.', 'Shen, Y.', 'Zhang, S.', 'Tian, L.', 'Guo, Y.', 'Xia, L.', 'Zhong, X.', 'Cheng, L.', 'Ge, X.', 'Zhao, J.', 'Wang, H.W.', 'Wang, X.', 'Zhang, Z.', 'Zhang, L.', 'Zhou, Q.']",10.1038/s41422-021-00487-9,33731853.0,False
7L56,Modular basis for potent SARS-CoV-2 neutralization by a prevalent VH1-2-derived antibody class.,Cell Rep,"['Rapp, M.', 'Guo, Y.', 'Reddem, E.R.', 'Yu, J.', 'Liu, L.', 'Wang, P.', 'Cerutti, G.', 'Katsamba, P.', 'Bimela, J.S.', 'Bahna, F.A.', 'Mannepalli, S.M.', 'Zhang, B.', 'Kwong, P.D.', 'Huang, Y.', 'Ho, D.D.', 'Shapiro, L.', 'Sheng, Z.']",10.1016/j.celrep.2021.108950,33794145.0,True
3NAB,Co-evolution of antibody stability and Vk CDR-L3 canonical structure,To be Published,"['Luo, J.', 'Feng, Y.', 'Gilliland, G.L.']",,,
4F37,Structural studies of the tethered N-terminus of the Alzheimer's disease amyloid-beta peptide.,Proteins,"['Nisbet, R.M.', 'Nuttall, S.D.', 'Robert, R.', 'Caine, J.M.', 'Dolezal, O.', 'Hattarki, M.', 'Pearce, L.A.', 'Davydova, N.', 'Masters, C.L.', 'Varghese, J.N.', 'Streltsov, V.A.']",10.1002/prot.24312,23609990.0,False
4F15,Molecular basis of infectivity of 2009 pandemic H1N1 influenza A viruses,To be Published,"['Kim, K.H.', 'Cho, K.J.', 'Lee, J.H.', 'Park, Y.H.', 'Khan, T.G.', 'Lee, J.Y.', 'Kang, S.H.', 'Alam, I.', 'Hong, K.W.', 'Kim, S.H.', 'Unzai, S.', 'Park, S.Y.', 'Kim, C.J.', 'Lee, J.Y.', 'Khan, C.', 'Oh, H.B.', 'Chung, M.S.']",,,
6XCA,Structures of Human Antibodies Bound to SARS-CoV-2 Spike Reveal Common Epitopes and Recurrent Features of Antibodies.,Cell,"['Barnes, C.O.', 'West Jr., A.P.', 'Huey-Tubman, K.E.', 'Hoffmann, M.A.G.', 'Sharaf, N.G.', 'Hoffman, P.R.', 'Koranda, N.', 'Gristick, H.B.', 'Gaebler, C.', 'Muecksch, F.', 'Lorenzi, J.C.C.', 'Finkin, S.', 'Hagglof, T.', 'Hurley, A.', 'Millard, K.G.', 'Weisblum, Y.', 'Schmidt, F.', 'Hatziioannou, T.', 'Bieniasz, P.D.', 'Caskey, M.', 'Robbiani, D.F.', 'Nussenzweig, M.C.', 'Bjorkman, P.J.']",10.1016/j.cell.2020.06.025,32645326.0,False
2BOB,Structural Basis of Tea Blockade in a Model Potassium Channel,Nat.Struct.Mol.Biol.,"['Lenaeus, M.J.', 'Vamvouka, M.', 'Focia, P.J.', 'Gross, A.']",10.1038/NSMB929,15852022.0,False
7KN4,Neutralizing Antibodies to SARS-CoV-2 Selected from a Human Antibody Library Constructed Decades Ago.,Adv Sci,"['Qiang, M.', 'Ma, P.', 'Li, Y.', 'Liu, H.', 'Harding, A.', 'Min, C.', 'Wang, F.', 'Liu, L.', 'Yuan, M.', 'Ji, Q.', 'Tao, P.', 'Shi, X.', 'Li, Z.', 'Li, T.', 'Wang, X.', 'Zhang, Y.', 'Wu, N.C.', 'Lee, C.D.', 'Zhu, X.', 'Gilbert-Jaramillo, J.', 'Zhang, C.', 'Saxena, A.', 'Huang, X.', 'Wang, H.', 'James, W.', 'Dwek, R.A.', 'Wilson, I.A.', 'Yang, G.', 'Lerner, R.A.']",10.1002/advs.202102181,34716683.0,True
5I8H,Fusion peptide of HIV-1 as a site of vulnerability to neutralizing antibody.,Science,"['Kong, R.', 'Xu, K.', 'Zhou, T.', 'Acharya, P.', 'Lemmin, T.', 'Liu, K.', 'Ozorowski, G.', 'Soto, C.', 'Taft, J.D.', 'Bailer, R.T.', 'Cale, E.M.', 'Chen, L.', 'Choi, C.W.', 'Chuang, G.Y.', 'Doria-Rose, N.A.', 'Druz, A.', 'Georgiev, I.S.', 'Gorman, J.', 'Huang, J.', 'Joyce, M.G.', 'Louder, M.K.', 'Ma, X.', 'McKee, K.', ""O'Dell, S."", 'Pancera, M.', 'Yang, Y.', 'Blanchard, S.C.', 'Mothes, W.', 'Burton, D.R.', 'Koff, W.C.', 'Connors, M.', 'Ward, A.B.', 'Kwong, P.D.', 'Mascola, J.R.']",10.1126/science.aae0474,27174988.0,False
5T3Z,Natively glycosylated HIV-1 Env structure reveals new mode for antibody recognition of the CD4-binding site.,Nat.Struct.Mol.Biol.,"['Gristick, H.B.', 'von Boehmer, L.', 'West, A.P.', 'Schamber, M.', 'Gazumyan, A.', 'Golijanin, J.', 'Seaman, M.S.', 'Fatkenheuer, G.', 'Klein, F.', 'Nussenzweig, M.C.', 'Bjorkman, P.J.']",10.1038/nsmb.3291,27617431.0,False
